pm2_5,pm10,temperature_2m,relative_humidity_2m,wind_speed_10m,hour,day_of_week,pm2_5_lag_1,pm2_5_lag_3,pm2_5_rolling_mean_6,high_pollution_next_hour,prediction_probability,prediction,correct,error_type
50.3,293.4,23.8,30,5.4,23,0,61.9,93.1,91.89999999999999,1,0.9943774994575942,1,True,correct
48.1,277.5,22.4,36,7.2,0,1,50.3,82.2,82.63333333333334,1,0.9579294024111588,1,True,correct
49.6,265.4,21.2,45,8.2,1,1,48.1,61.9,73.0,1,0.980121761943737,1,True,correct
47.0,199.3,20.1,57,6.2,2,1,49.6,50.3,64.2,1,0.9485904457651568,1,True,correct
47.6,248.7,20.4,52,5.9,3,1,47.0,48.1,56.51666666666666,1,0.9766492554064301,1,True,correct
40.2,197.0,20.2,55,2.7,4,1,47.6,49.6,50.75,1,0.7380547357472822,1,True,correct
36.3,163.9,20.0,57,3.1,5,1,40.2,47.0,47.13333333333333,1,0.3924173176852626,0,False,false_negative
36.0,138.3,20.0,60,3.6,6,1,36.3,47.6,44.800000000000004,1,0.641265227889681,1,True,correct
42.1,183.0,20.1,70,5.8,7,1,36.0,40.2,42.78333333333333,1,0.9636386417541052,1,True,correct
64.0,510.4,20.3,81,8.2,8,1,42.1,36.3,41.53333333333333,1,0.9914300799509825,1,True,correct
80.1,795.3,22.4,65,4.4,9,1,64.0,36.0,44.36666666666667,1,0.9990193724237589,1,True,correct
82.2,860.5,21.7,62,13.2,10,1,80.1,42.1,49.78333333333333,1,0.9982203335911582,1,True,correct
79.2,823.3,21.2,59,11.1,11,1,82.2,64.0,56.78333333333333,1,0.9995889315298635,1,True,correct
109.9,1270.3,23.6,51,5.3,12,1,79.2,80.1,63.93333333333334,1,0.9988136029443251,1,True,correct
170.9,2078.7,26.2,42,3.8,13,1,109.9,82.2,76.25,1,0.9959157139485829,1,True,correct
164.4,1870.1,27.4,35,1.3,14,1,170.9,79.2,97.71666666666665,1,0.9999336413617105,1,True,correct
162.5,1836.6,26.4,35,8.5,15,1,164.4,109.9,114.45,1,0.999992325840559,1,True,correct
144.4,1631.7,25.5,39,13.0,16,1,162.5,170.9,128.18333333333337,1,0.9999897761250524,1,True,correct
154.1,1739.7,24.9,44,11.7,17,1,144.4,164.4,138.55,1,0.9999897761250524,1,True,correct
199.8,2197.9,23.8,48,10.5,18,1,154.1,162.5,151.03333333333333,1,0.9999897761250524,1,True,correct
258.9,2704.6,23.6,53,12.7,19,1,199.8,144.4,166.01666666666668,1,0.9999282124716417,1,True,correct
83.6,486.2,22.5,58,10.8,20,1,258.9,154.1,180.6833333333333,1,0.9856622606634713,1,True,correct
191.9,1814.2,22.2,66,10.4,21,1,83.6,199.8,167.21666666666667,1,0.9999306490145076,1,True,correct
177.0,1598.1,21.4,69,10.7,22,1,191.9,258.9,172.11666666666665,1,0.9999678583168331,1,True,correct
145.3,1110.1,21.2,68,11.0,23,1,177.0,83.6,177.54999999999998,1,0.9999347470112968,1,True,correct
180.2,1385.8,21.1,68,10.8,0,2,145.3,191.9,176.08333333333334,1,0.9997706953788571,1,True,correct
221.2,2048.9,21.3,62,11.5,1,2,180.2,177.0,172.8166666666667,1,0.9993234625133407,1,True,correct
220.7,2108.5,21.7,53,11.9,2,2,221.2,145.3,166.53333333333333,1,0.9989762504734749,1,True,correct
257.0,2488.5,20.9,58,11.4,3,2,220.7,180.2,189.38333333333333,1,0.9998618098397561,1,True,correct
266.4,2585.4,20.2,62,9.3,4,2,257.0,221.2,200.23333333333335,1,0.9999444285706579,1,True,correct
271.9,2607.7,19.7,66,9.2,5,2,266.4,220.7,215.13333333333333,1,0.9999444285706579,1,True,correct
281.3,2659.9,19.8,66,9.2,6,2,271.9,257.0,236.23333333333335,1,0.9999444285706579,1,True,correct
278.5,2570.5,21.1,59,9.5,7,2,281.3,266.4,253.08333333333334,1,0.9999444285706579,1,True,correct
255.2,2279.9,22.6,52,8.5,8,2,278.5,271.9,262.6333333333333,1,0.9998879114708353,1,True,correct
255.2,2391.6,24.8,42,12.1,9,2,255.2,281.3,268.38333333333327,1,0.9999593913222571,1,True,correct
255.2,2518.3,26.6,32,12.6,10,2,255.2,278.5,268.0833333333333,1,0.999970144010429,1,True,correct
272.9,2943.0,28.0,24,13.1,11,2,255.2,255.2,266.21666666666664,1,0.9999791378271801,1,True,correct
263.6,2861.0,29.0,21,13.6,12,2,272.9,255.2,266.3833333333334,1,0.9999897761250524,1,True,correct
245.9,2674.8,29.6,20,14.8,13,2,263.6,255.2,263.43333333333334,1,0.9999897761250524,1,True,correct
231.9,2563.0,30.4,17,17.1,14,2,245.9,272.9,258.0,1,0.9999326332679095,1,True,correct
153.2,1680.1,28.9,23,13.8,15,2,231.9,263.6,254.11666666666667,1,0.9999897761250524,1,True,correct
129.5,1438.0,28.9,23,9.7,16,2,153.2,245.9,237.11666666666667,1,0.9999897761250524,1,True,correct
107.8,1180.9,28.2,24,7.1,17,2,129.5,231.9,216.16666666666666,1,0.9999780822028922,1,True,correct
99.4,987.2,27.7,25,8.7,18,2,107.8,153.2,188.64999999999998,1,0.9999780822028922,1,True,correct
128.5,1300.1,26.6,28,12.4,19,2,99.4,129.5,161.28333333333333,1,0.9999960090818112,1,True,correct
204.0,2153.2,23.6,43,10.1,20,2,128.5,107.8,141.71666666666667,1,0.9999960090818112,1,True,correct
272.9,2749.3,23.7,47,7.3,21,2,204.0,99.4,137.06666666666663,1,0.999992325840559,1,True,correct
284.1,2764.2,22.8,52,7.5,22,2,272.9,128.5,157.01666666666665,1,0.9999245292303894,1,True,correct
237.0,2294.8,21.9,54,11.7,23,2,284.1,204.0,182.78333333333333,1,0.9999897761250524,1,True,correct
208.6,2034.0,20.8,57,8.7,0,3,237.0,272.9,204.3166666666667,1,0.999788929945824,1,True,correct
191.4,1847.7,20.4,59,4.5,1,3,208.6,284.1,222.51666666666665,1,0.9958340563700763,1,True,correct
184.9,1795.6,19.9,61,4.5,2,3,191.4,237.0,233.0,1,0.9991836649298222,1,True,correct
165.8,1449.1,20.3,70,7.3,3,3,184.9,208.6,229.81666666666663,1,0.999918260072336,1,True,correct
153.2,1341.1,20.3,72,3.6,4,3,165.8,191.4,211.9666666666667,1,0.9996956521976789,1,True,correct
136.0,1136.2,20.3,74,7.0,5,3,153.2,184.9,190.14999999999998,1,0.9999444285706579,1,True,correct
157.4,1423.1,20.0,77,8.8,6,3,136.0,165.8,173.31666666666663,1,0.9999444285706579,1,True,correct
170.4,1538.5,20.2,78,9.1,7,3,157.4,153.2,164.78333333333333,1,0.9999444285706579,1,True,correct
165.8,1471.5,20.8,78,5.8,8,3,170.4,136.0,161.28333333333333,1,0.9999506615274167,1,True,correct
136.0,1169.7,21.7,72,10.7,9,3,165.8,157.4,158.1,1,0.9999085078515142,1,True,correct
137.4,1255.4,23.8,61,5.4,10,3,136.0,170.4,153.13333333333335,1,0.9998873846486604,1,True,correct
173.2,1650.3,25.7,50,14.7,11,3,137.4,165.8,150.5,1,0.9999219795148829,1,True,correct
252.4,2615.2,24.6,44,15.4,12,3,173.2,136.0,156.70000000000002,1,0.9999960090818112,1,True,correct
142.0,1113.9,24.4,47,13.4,13,3,252.4,137.4,172.53333333333333,1,0.9999960090818112,1,True,correct
208.2,2041.5,25.0,46,9.4,14,3,142.0,173.2,167.8,1,0.9999860928838001,1,True,correct
197.9,1959.5,23.9,53,19.1,15,3,208.2,252.4,174.86666666666667,1,0.9999219795148829,1,True,correct
255.2,2555.5,22.2,59,17.0,16,3,197.9,142.0,185.1833333333333,1,0.9999169484164492,1,True,correct
68.5,343.7,20.1,51,16.1,17,3,255.2,208.2,204.8166666666667,0,0.9574945176002146,1,False,false_positive
5.5,8.7,20.1,55,12.1,18,3,68.5,197.9,187.36666666666665,1,0.29832655744078607,0,False,false_negative
155.5,1929.7,19.9,56,7.0,19,3,5.5,255.2,146.21666666666667,1,0.9422708597996697,1,True,correct
184.4,2116.0,20.1,54,7.2,20,3,155.5,68.5,148.46666666666667,1,0.9999566648195161,1,True,correct
178.8,1907.3,19.5,60,5.2,21,3,184.4,5.5,144.5,1,0.9977986576784162,1,True,correct
412.6,302.7,19.6,58,7.7,22,3,178.8,155.5,141.31666666666666,1,0.9767218842921201,1,True,correct
538.3,2309.7,19.6,51,14.2,23,3,412.6,184.4,167.55,1,0.9999897761250524,1,True,correct
434.9,3270.8,18.8,53,13.2,0,4,538.3,178.8,245.85,1,0.9985749957168273,1,True,correct
423.8,3181.4,18.4,46,15.3,1,4,434.9,412.6,317.4166666666667,1,0.9984507312975717,1,True,correct
411.6,3263.4,17.8,46,13.7,2,4,423.8,538.3,362.1333333333334,1,0.9993094617989912,1,True,correct
321.3,2957.9,17.1,50,12.5,3,4,411.6,434.9,400.0,1,0.9911474922852287,1,True,correct
338.1,3032.4,16.4,52,12.9,4,4,321.3,423.8,423.75,1,0.9959700296201294,1,True,correct
342.7,3039.8,15.6,55,11.9,5,4,338.1,411.6,411.3333333333333,1,0.9999593913222571,1,True,correct
333.4,2928.1,14.8,59,11.9,6,4,342.7,321.3,378.73333333333335,1,0.9999374735140378,1,True,correct
302.7,2577.9,14.9,59,8.2,7,4,333.4,338.1,361.81666666666666,1,0.9679374735140378,1,True,correct
241.2,2093.6,16.0,52,10.1,8,4,302.7,342.7,341.6333333333334,1,0.9999593913222571,1,True,correct
211.9,1974.4,18.0,42,10.1,9,4,241.2,333.4,313.2333333333333,1,0.9999593913222571,1,True,correct
181.6,1821.7,19.5,32,10.9,10,4,211.9,302.7,295.0,1,0.999970144010429,1,True,correct
149.0,1560.9,20.5,29,9.4,11,4,181.6,241.2,268.9166666666667,1,0.9999754545859277,1,True,correct
135.5,1456.6,21.3,27,8.0,12,4,149.0,211.9,236.63333333333333,1,0.9999860928838001,1,True,correct
135.5,1493.8,21.8,25,8.0,13,4,135.5,181.6,203.64999999999998,1,0.9999860928838001,1,True,correct
136.4,1523.6,22.2,24,7.3,14,4,135.5,149.0,175.78333333333333,1,0.999992325840559,1,True,correct
113.9,1266.6,22.4,21,7.5,15,4,136.4,135.5,158.31666666666666,1,0.999984315159651,1,True,correct
98.0,1065.4,22.4,22,6.5,16,4,113.9,135.5,141.98333333333332,1,0.999944711199255,1,True,correct
88.0,936.9,21.8,24,7.3,17,4,98.0,136.4,128.04999999999998,1,0.999984315159651,1,True,correct
80.6,825.2,21.0,26,9.0,18,4,88.0,113.9,117.88333333333333,1,0.9997319929738769,1,True,correct
85.9,780.4,20.4,29,8.5,19,4,80.6,98.0,108.73333333333333,1,0.99990309947752,1,True,correct
89.2,774.9,19.7,32,7.7,20,4,85.9,88.0,100.46666666666668,1,0.9999699097676613,1,True,correct
80.8,625.8,19.3,33,6.2,21,4,89.2,80.6,92.60000000000001,1,0.9995350473481854,1,True,correct
67.1,417.2,18.9,35,5.8,22,4,80.8,85.9,87.08333333333333,1,0.998105265264026,1,True,correct
55.3,256.1,18.4,36,4.5,23,4,67.1,89.2,81.93333333333334,1,0.9956332307085712,1,True,correct
51.6,212.3,17.8,39,3.7,0,5,55.3,80.8,76.48333333333333,1,0.9870164333827287,1,True,correct
48.0,181.1,17.1,41,3.4,1,5,51.6,67.1,71.64999999999999,1,0.9519412951165513,1,True,correct
44.4,156.5,16.3,44,3.8,2,5,48.0,55.3,65.33333333333333,1,0.9625805919678964,1,True,correct
46.1,247.7,15.4,54,4.6,3,5,44.4,51.6,57.86666666666667,1,0.9650490006827496,1,True,correct
38.2,156.5,15.3,54,5.2,4,5,46.1,48.0,52.083333333333336,0,0.5186465892578929,0,True,correct
34.1,119.2,14.9,57,3.6,5,5,38.2,44.4,47.26666666666667,0,0.1484451103527443,0,True,correct
33.2,108.5,14.5,59,1.8,6,5,34.1,46.1,43.73333333333333,0,0.23716339613465848,0,True,correct
33.9,94.8,15.0,58,2.6,7,5,33.2,38.2,40.666666666666664,1,0.312788300533208,0,False,false_negative
40.0,224.4,16.7,51,2.6,8,5,33.9,34.1,38.31666666666667,1,0.9143080347054794,1,True,correct
49.5,408.9,19.0,41,4.2,9,5,40.0,33.2,37.583333333333336,1,0.9774987432635022,1,True,correct
51.1,450.8,20.9,34,3.1,10,5,49.5,33.9,38.15,1,0.992843269158402,1,True,correct
46.7,393.9,22.5,28,1.3,11,5,51.1,40.0,40.300000000000004,1,0.9788700205299818,1,True,correct
43.8,345.5,23.9,24,1.7,12,5,46.7,49.5,42.4,1,0.9667062216115773,1,True,correct
48.3,389.3,24.9,21,3.1,13,5,43.8,51.1,44.166666666666664,1,0.9726881237043439,1,True,correct
56.6,486.2,25.8,18,4.6,14,5,48.3,46.7,46.56666666666666,1,0.9915023739956577,1,True,correct
87.1,903.4,25.6,18,5.4,15,5,56.6,43.8,49.333333333333336,1,0.9993996697722113,1,True,correct
79.2,810.3,25.7,18,7.0,16,5,87.1,48.3,55.6,1,0.9998479502031138,1,True,correct
82.0,875.4,25.2,19,7.8,17,5,79.2,56.6,60.28333333333333,1,0.9998500724790129,1,True,correct
86.4,951.8,24.8,20,6.9,18,5,82.0,87.1,66.16666666666667,1,0.9996992227928458,1,True,correct
109.9,1173.5,24.4,21,5.0,19,5,86.4,79.2,73.26666666666667,1,0.9999386490212004,1,True,correct
131.3,1423.1,23.3,21,6.8,20,5,109.9,82.0,83.53333333333335,1,0.9999669299723787,1,True,correct
141.6,1516.2,22.7,22,5.4,21,5,131.3,86.4,95.98333333333335,1,0.9999669299723787,1,True,correct
125.3,1270.3,22.3,22,7.0,22,5,141.6,109.9,105.06666666666666,1,0.999992325840559,1,True,correct
85.9,722.7,21.6,23,5.8,23,5,125.3,131.3,112.75000000000001,1,0.999984315159651,1,True,correct
63.8,429.3,20.7,25,6.6,0,6,85.9,141.6,113.40000000000002,1,0.978753584618987,1,True,correct
55.3,325.0,20.0,26,5.2,1,6,63.8,125.3,109.63333333333333,1,0.986899190355472,1,True,correct
47.5,225.8,19.2,28,5.9,2,6,55.3,85.9,100.53333333333335,1,0.931157289549801,1,True,correct
43.7,162.1,18.8,32,6.0,3,6,47.5,63.8,86.56666666666666,1,0.9622290348169114,1,True,correct
60.8,357.6,18.4,36,7.5,4,6,43.7,55.3,70.25,1,0.974934982125674,1,True,correct
71.9,451.7,17.7,45,8.7,5,6,60.8,47.5,59.5,1,0.9931370724639398,1,True,correct
85.7,584.9,17.2,52,9.0,6,6,71.9,43.7,57.166666666666664,1,0.9985939990295429,1,True,correct
113.9,890.3,17.5,53,6.9,7,6,85.7,60.8,60.81666666666667,1,0.9988299993376334,1,True,correct
124.3,1087.8,19.0,51,8.6,8,6,113.9,71.9,70.58333333333333,1,0.9991231601369702,1,True,correct
155.1,1549.7,20.9,40,11.2,9,6,124.3,85.7,83.38333333333334,1,0.9998893088299392,1,True,correct
177.0,1817.9,22.9,35,11.5,10,6,155.1,113.9,101.95,1,0.9999569400770902,1,True,correct
183.9,1870.1,24.7,30,11.2,11,6,177.0,124.3,121.31666666666666,1,0.9999960090818112,1,True,correct
183.0,1847.7,26.4,27,10.4,12,6,183.9,155.1,139.98333333333332,1,0.9999897761250524,1,True,correct
178.8,1803.0,27.8,24,9.6,13,6,183.0,177.0,156.20000000000002,1,0.9999860928838001,1,True,correct
171.4,1743.4,28.9,22,8.3,14,6,178.8,183.9,167.01666666666668,1,0.9999860928838001,1,True,correct
139.2,1397.0,28.9,21,6.8,15,6,171.4,183.0,174.86666666666667,1,0.9999860928838001,1,True,correct
119.0,1173.5,29.3,20,6.4,16,6,139.2,178.8,172.21666666666667,1,0.9999780822028922,1,True,correct
101.0,957.4,29.0,21,7.2,17,6,119.0,171.4,162.54999999999998,1,0.9999384782424963,1,True,correct
78.0,614.7,28.5,21,5.8,18,6,101.0,139.2,148.73333333333335,1,0.9911150635757782,1,True,correct
75.0,497.3,28.3,21,0.3,19,6,78.0,119.0,131.23333333333335,1,0.9992198078866704,1,True,correct
144.4,1382.1,27.4,23,10.1,20,6,75.0,101.0,113.93333333333332,1,0.9999296520811477,1,True,correct
251.5,2443.8,25.6,34,13.2,21,6,144.4,78.0,109.43333333333334,1,0.9999826757484779,1,True,correct
302.7,2943.0,25.0,36,11.4,22,6,251.5,75.0,128.15,1,0.9999349573476164,1,True,correct
281.3,2659.9,24.4,37,10.7,23,6,302.7,144.4,158.76666666666668,1,0.9999960090818112,1,True,correct
251.5,2414.0,23.7,38,11.0,0,0,281.3,251.5,188.81666666666663,1,0.9997690837753116,1,True,correct
214.2,2071.3,22.8,40,10.9,1,0,251.5,302.7,217.73333333333332,1,0.9996554576539284,1,True,correct
199.8,1981.9,21.9,42,9.8,2,0,214.2,281.3,240.9333333333333,1,0.9994846409025514,1,True,correct
221.2,2227.7,21.7,42,12.6,3,0,199.8,251.5,250.16666666666666,1,0.9998618098397561,1,True,correct
240.3,2436.3,21.7,41,12.7,4,0,221.2,214.2,245.11666666666667,1,0.9999700296201294,1,True,correct
258.0,2585.4,21.4,39,11.1,5,0,240.3,199.8,234.71666666666667,1,0.9999700296201294,1,True,correct
250.5,2466.1,21.4,38,8.9,6,0,258.0,221.2,230.83333333333334,1,0.9999663463788772,1,True,correct
225.8,2175.6,21.6,37,7.4,7,0,250.5,240.3,230.66666666666666,1,0.9999663463788772,1,True,correct
187.7,1877.5,22.8,34,8.3,8,0,225.8,258.0,232.6,1,0.9999770990670491,1,True,correct
180.2,1896.2,24.9,31,8.1,9,0,187.7,250.5,230.58333333333334,1,0.9999770990670491,1,True,correct
181.1,1944.6,27.2,29,8.5,10,0,180.2,225.8,223.75,1,0.9999770990670491,1,True,correct
194.6,2108.5,29.3,27,9.6,11,0,181.1,187.7,213.88333333333333,1,0.9999860928838001,1,True,correct
215.1,2406.5,31.3,24,9.9,12,0,194.6,180.2,203.3166666666667,1,0.9999897761250524,1,True,correct
184.4,2026.6,32.5,19,11.1,13,0,215.1,181.1,197.41666666666666,1,0.9999897761250524,1,True,correct
163.4,1806.8,33.0,17,11.4,14,0,184.4,194.6,190.51666666666665,1,0.9999897761250524,1,True,correct
127.6,1434.2,32.0,17,9.1,15,0,163.4,215.1,186.46666666666667,1,0.9999860928838001,1,True,correct
119.2,1348.6,32.0,18,10.4,16,0,127.6,184.4,177.70000000000002,1,0.9999897761250524,1,True,correct
112.7,1266.6,31.0,21,13.2,17,0,119.2,163.4,167.38333333333333,1,0.9999897761250524,1,True,correct
104.5,1080.3,30.1,24,11.6,18,0,112.7,127.6,153.73333333333335,1,0.9999564051214151,1,True,correct
91.0,769.3,29.4,26,10.1,19,0,104.5,119.2,135.3,1,0.9999960090818112,1,True,correct
103.8,879.2,29.4,27,3.0,20,0,91.0,112.7,119.73333333333335,1,0.9999400360727924,1,True,correct
86.4,653.8,27.6,22,7.7,21,0,103.8,104.5,109.8,1,0.9995563840395798,1,True,correct
212.8,2220.3,27.0,25,9.7,22,0,86.4,91.0,102.93333333333334,1,0.9999779204485691,1,True,correct
326.0,3114.3,27.4,24,2.9,23,0,212.8,103.8,118.53333333333335,1,0.9999480467537003,1,True,correct
212.3,1747.2,26.1,26,10.0,0,1,326.0,86.4,154.08333333333334,1,0.999522464944545,1,True,correct
225.4,1829.1,24.4,29,6.1,1,1,212.3,212.8,172.04999999999998,1,0.9998324447665308,1,True,correct
331.6,3166.5,23.7,32,6.6,2,1,225.4,326.0,194.45000000000002,1,0.999311460491802,1,True,correct
95.2,527.1,24.9,29,12.0,3,1,331.6,212.3,232.41666666666666,1,0.9780870916213281,1,True,correct
88.0,425.6,22.8,37,12.1,4,1,95.2,225.4,233.88333333333333,1,0.967471973336735,1,True,correct
87.1,415.4,21.7,43,3.3,5,1,88.0,331.6,213.08333333333334,1,0.9330545969448444,1,True,correct
84.1,369.7,21.8,44,7.9,6,1,87.1,95.2,173.26666666666668,1,0.9971227942713448,1,True,correct
81.7,322.2,21.2,48,8.6,7,1,84.1,88.0,151.9,1,0.9943615119520487,1,True,correct
79.9,344.6,21.5,49,6.1,8,1,81.7,87.1,127.95,1,0.9965112026396198,1,True,correct
100.1,694.8,23.2,42,3.6,9,1,79.9,84.1,86.0,1,0.9997741914732737,1,True,correct
115.9,957.4,24.4,39,1.6,10,1,100.1,81.7,86.81666666666666,1,0.9998817616760818,1,True,correct
114.6,953.7,27.2,33,2.3,11,1,115.9,79.9,91.46666666666665,1,0.9998907554928327,1,True,correct
108.5,888.5,28.4,29,2.2,12,1,114.6,100.1,96.05,1,0.9999352360727923,1,True,correct
91.5,696.6,28.6,27,3.1,13,1,108.5,115.9,100.11666666666667,1,0.9999400360727924,1,True,correct
89.4,720.8,30.0,23,4.4,14,1,91.5,114.6,101.75,1,0.999984315159651,1,True,correct
122.9,1236.8,31.0,21,9.7,15,1,89.4,108.5,103.33333333333333,1,0.9999960090818112,1,True,correct
100.1,976.0,31.1,19,8.3,16,1,122.9,91.5,107.13333333333333,1,0.9999699097676613,1,True,correct
99.7,972.3,31.4,17,12.1,17,1,100.1,89.4,104.5,1,0.9999779204485691,1,True,correct
107.3,946.2,30.2,17,11.4,18,1,99.7,122.9,102.01666666666667,1,0.9999960090818112,1,True,correct
113.4,964.9,27.7,26,15.1,19,1,107.3,100.1,101.81666666666666,1,0.9999960090818112,1,True,correct
130.4,1184.6,26.3,30,10.4,20,1,113.4,99.7,105.46666666666665,1,0.9999909543219122,1,True,correct
141.1,1322.5,25.7,35,7.8,21,1,130.4,107.3,112.3,1,0.999992325840559,1,True,correct
146.2,1378.4,25.2,37,6.2,22,1,141.1,113.4,115.33333333333333,1,0.999992325840559,1,True,correct
143.9,1307.6,24.3,41,8.0,23,1,146.2,130.4,123.01666666666667,1,0.999992325840559,1,True,correct
137.4,1166.0,23.0,49,8.2,0,2,143.9,141.1,130.38333333333333,1,0.999525782954895,1,True,correct
134.1,1076.6,22.1,54,7.0,1,2,137.4,146.2,135.4,1,0.9996379920311779,1,True,correct
123.4,905.2,21.3,60,6.5,2,2,134.1,143.9,138.85,1,0.9987862128919817,1,True,correct
77.3,437.7,21.0,67,6.5,3,2,123.4,137.4,137.68333333333334,1,0.9839180159166165,1,True,correct
58.1,252.4,20.7,69,6.5,4,2,77.3,134.1,127.05000000000001,1,0.9954200580259714,1,True,correct
47.8,166.7,20.3,70,6.4,5,2,58.1,123.4,112.36666666666666,1,0.9496724387226878,1,True,correct
41.9,120.6,20.0,72,3.9,6,2,47.8,77.3,96.35000000000001,1,0.8935580908038869,1,True,correct
40.5,124.3,20.2,72,3.8,7,2,41.9,58.1,80.43333333333334,1,0.8502076812611453,1,True,correct
42.6,173.7,21.3,69,3.6,8,2,40.5,47.8,64.83333333333333,1,0.9127962697985407,1,True,correct
47.0,202.1,23.3,61,4.7,9,2,42.6,41.9,51.366666666666674,1,0.9638887882805818,1,True,correct
51.6,208.6,25.2,51,2.7,10,2,47.0,40.5,46.31666666666667,1,0.9807333809046477,1,True,correct
65.4,375.3,26.6,40,2.5,11,2,51.6,42.6,45.23333333333333,1,0.9934209757822939,1,True,correct
62.9,340.9,28.0,33,5.4,12,2,65.4,47.0,48.166666666666664,1,0.9925386484439357,1,True,correct
92.0,784.2,29.3,28,8.9,13,2,62.9,51.6,51.666666666666664,1,0.9998387570010506,1,True,correct
112.2,1084.1,29.9,25,10.2,14,2,92.0,65.4,60.25,1,0.9959372589173777,1,True,correct
94.8,866.1,29.1,26,10.5,15,2,112.2,62.9,71.85,1,0.999958741194499,1,True,correct
99.7,972.3,28.9,26,12.8,16,2,94.8,92.0,79.81666666666666,1,0.9999528501782988,1,True,correct
119.0,1277.8,27.3,30,14.8,17,2,99.7,112.2,87.83333333333333,1,0.9999912090818112,1,True,correct
143.9,1598.1,26.1,33,12.8,18,2,119.0,94.8,96.76666666666667,1,0.999985063305712,1,True,correct
148.1,1624.2,25.6,31,12.8,19,2,143.9,99.7,110.26666666666667,1,0.9999960090818112,1,True,correct
148.5,1631.7,25.1,29,11.9,20,2,148.1,119.0,119.61666666666667,1,0.9999960090818112,1,True,correct
154.1,1709.9,24.4,28,8.6,21,2,148.5,143.9,125.66666666666667,1,0.999992325840559,1,True,correct
157.4,1743.4,23.8,28,7.7,22,2,154.1,148.1,135.54999999999998,1,0.999992325840559,1,True,correct
145.3,1583.2,22.7,29,8.8,23,2,157.4,148.5,145.16666666666666,1,0.999992325840559,1,True,correct
120.6,1248.0,21.6,28,7.7,0,3,145.3,154.1,149.54999999999998,1,0.9970352133579199,1,True,correct
91.0,840.1,20.7,28,6.4,1,3,120.6,157.4,145.66666666666666,1,0.9997274711216285,1,True,correct
61.7,461.9,20.1,28,5.2,2,3,91.0,145.3,136.15,0,0.9617457646059917,1,False,false_positive
33.9,197.0,19.4,30,3.5,3,3,61.7,120.6,121.68333333333334,0,0.21806542381610866,0,True,correct
31.8,214.7,19.0,30,3.2,4,3,33.9,91.0,101.64999999999999,0,0.11356309672888777,0,True,correct
26.3,161.1,18.6,31,2.1,5,3,31.8,61.7,80.71666666666665,0,0.0775795962505048,0,True,correct
22.9,125.3,18.4,32,2.7,6,3,26.3,33.9,60.88333333333333,0,0.08564008374527945,0,True,correct
22.8,100.8,18.8,32,1.1,7,3,22.9,31.8,44.6,0,0.046644691519435746,0,True,correct
25.3,160.2,20.1,29,1.9,8,3,22.8,26.3,33.233333333333334,0,0.03168078377177046,0,True,correct
29.7,212.3,22.2,24,3.4,9,3,25.3,22.9,27.166666666666668,0,0.10546005122107634,0,True,correct
33.2,254.3,24.2,21,2.5,10,3,29.7,22.8,26.46666666666667,1,0.277163784562383,0,False,false_negative
35.7,283.1,25.9,18,2.3,11,3,33.2,25.3,26.7,1,0.5633441283604326,1,True,correct
43.0,389.3,27.3,16,2.5,12,3,35.7,29.7,28.266666666666666,1,0.87077458518787,1,True,correct
56.1,592.3,28.4,14,4.4,13,3,43.0,33.2,31.61666666666667,1,0.9917853655796993,1,True,correct
71.5,830.7,29.0,13,6.9,14,3,56.1,35.7,37.166666666666664,1,0.9953293476643292,1,True,correct
54.0,583.0,28.5,14,7.8,15,3,71.5,43.0,44.86666666666667,1,0.9974881175175913,1,True,correct
57.0,640.7,28.4,14,7.2,16,3,54.0,56.1,48.916666666666664,1,0.9995499691106237,1,True,correct
62.2,722.7,28.0,15,6.0,17,3,57.0,71.5,52.88333333333333,1,0.9995024964869839,1,True,correct
79.4,957.4,27.4,16,6.8,18,3,62.2,54.0,57.300000000000004,1,0.9996040702402842,1,True,correct
